transaction_id,amount,transaction_hour,foreign_transaction,location_mismatch,velocity_last_24h,cardholder_age,is_fraud,device_trust_score_binned,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel
2918,339.6,20,0,0,0,58,0,1,0,0,0,0,1
2919,98.87,19,0,0,1,29,0,1,0,0,0,0,1
2920,64.96,19,0,0,3,67,0,3,0,1,0,0,0
2921,70.83,6,0,0,5,20,0,2,1,0,0,0,0
2922,224.45,8,0,0,0,45,0,1,0,0,0,0,1
2923,305.47,7,0,0,2,26,0,1,0,0,0,1,0
2924,36.08,12,0,0,3,43,0,1,0,0,1,0,0
2925,83.44,13,0,0,1,23,0,2,0,0,0,0,1
2926,417.99,11,0,0,1,22,0,1,0,1,0,0,0
2927,295.83,7,0,0,2,26,0,1,0,0,0,1,0
2928,529.8425,20,0,0,3,63,0,2,0,1,0,0,0
2929,252.62,21,0,0,0,51,0,1,0,0,0,0,1
2930,89.92,17,0,0,0,45,0,1,0,0,0,1,0
2931,160.77,15,0,0,2,43,0,2,0,0,1,0,0
2932,194.72,10,0,0,4,52,0,1,0,0,1,0,0
2933,14.71,15,0,0,2,18,0,2,0,0,1,0,0
2934,141.54,13,0,0,0,21,0,1,1,0,0,0,0
2935,222.4,2,0,0,4,30,0,1,0,1,0,0,0
2936,32.96,20,0,1,2,57,0,2,0,0,0,0,1
2937,273.06,1,0,0,2,38,0,3,0,0,0,1,0
2938,157.77,2,0,0,4,35,0,2,0,1,0,0,0
2939,529.8425,3,0,0,1,37,0,3,0,0,0,0,1
2940,7.8,21,0,0,3,21,0,3,1,0,0,0,0
2941,55.5,4,0,0,0,49,0,3,0,0,0,0,1
2942,165.63,9,0,0,2,44,0,3,0,1,0,0,0
2943,63.32,19,0,0,3,42,0,2,0,0,0,0,1
2944,225.58,1,1,0,1,24,0,2,0,0,0,1,0
2945,256.14,11,0,1,4,62,0,3,1,0,0,0,0
2946,19.47,4,0,0,2,47,0,2,0,0,0,1,0
2947,129.82,4,0,0,0,40,0,3,1,0,0,0,0
2948,128.0,22,0,0,2,46,0,2,1,0,0,0,0
2949,82.96,0,0,0,1,38,0,3,0,0,0,0,1
2950,486.35,3,0,0,4,50,0,2,0,0,0,1,0
2951,316.33,20,0,0,2,35,0,1,1,0,0,0,0
2952,215.05,23,0,0,4,44,0,2,1,0,0,0,0
2953,225.52,11,0,0,2,31,0,1,0,0,0,0,1
2954,111.49,11,0,0,3,57,0,1,0,1,0,0,0
2955,456.88,15,0,0,0,48,0,3,0,1,0,0,0
2956,213.5,23,0,0,1,59,0,2,0,0,1,0,0
2957,235.0,16,0,0,4,25,0,3,0,0,1,0,0
2958,356.09,20,0,1,0,20,0,2,1,0,0,0,0
2959,57.65,9,0,0,1,52,0,2,0,1,0,0,0
2960,296.18,16,0,0,2,55,0,2,1,0,0,0,0
2961,39.1,16,0,1,5,28,0,2,0,0,0,1,0
2962,76.26,17,0,0,4,53,0,3,0,1,0,0,0
2963,73.6,1,0,1,0,69,0,3,0,1,0,0,0
2964,529.8425,3,1,0,1,65,0,2,0,1,0,0,0
2965,349.5,18,1,0,1,60,0,2,0,0,1,0,0
2966,217.42,10,0,0,3,69,0,3,0,0,0,0,1
2967,233.73,16,0,0,2,51,0,2,0,0,0,0,1
2968,148.63,11,0,0,2,40,0,2,0,0,1,0,0
2969,529.05,1,0,0,1,22,0,2,0,0,1,0,0
2970,123.42,5,0,0,2,47,0,1,0,0,1,0,0
2971,86.2,8,0,0,2,54,0,2,0,0,0,0,1
2972,32.04,4,0,1,4,33,0,2,1,0,0,0,0
2973,277.69,19,0,0,1,31,0,2,0,0,1,0,0
2974,238.67,20,0,1,1,24,0,3,1,0,0,0,0
2975,87.32,8,0,0,3,50,0,3,1,0,0,0,0
2976,4.59,22,0,0,1,19,0,1,0,0,0,1,0
2977,328.74,7,0,0,1,63,0,2,0,0,0,0,1
2978,2.07,19,0,0,1,22,0,1,1,0,0,0,0
2979,218.95,7,0,0,1,62,0,2,0,0,0,0,1
2980,529.8425,21,0,0,1,62,0,2,0,0,0,0,1
2981,103.62,20,0,0,3,56,0,1,0,0,0,1,0
2982,48.21,22,0,0,2,32,0,3,0,0,0,0,1
2983,219.66,5,0,0,2,59,0,1,1,0,0,0,0
2984,305.81,2,0,0,0,19,0,2,0,1,0,0,0
2985,142.31,4,1,0,2,41,0,2,1,0,0,0,0
2986,529.8425,8,0,0,3,46,0,1,1,0,0,0,0
2987,9.55,6,0,0,0,46,0,3,0,0,0,0,1
2988,126.5,3,0,0,1,38,0,3,1,0,0,0,0
2989,228.14,6,1,0,2,42,0,1,0,1,0,0,0
2990,357.33,4,0,0,1,39,0,2,0,0,0,0,1
2991,35.56,10,0,0,4,36,0,3,0,0,1,0,0
2992,289.7,14,0,0,2,30,0,3,1,0,0,0,0
2993,144.82,1,0,0,1,55,0,1,1,0,0,0,0
2994,90.92,12,0,1,1,50,0,1,0,0,0,1,0
2995,25.42,21,0,0,4,50,0,2,0,0,1,0,0
2996,360.84,15,0,0,2,29,0,1,0,0,1,0,0
2997,30.8,6,0,0,2,63,0,3,0,1,0,0,0
2998,66.74,7,0,1,5,40,0,2,0,0,1,0,0
2999,61.66,5,0,0,1,46,0,3,0,0,0,1,0
3000,369.21,23,0,0,2,46,0,3,0,1,0,0,0
3001,201.04,6,0,0,0,60,0,2,0,0,1,0,0
3002,286.74,17,0,0,1,18,0,1,0,1,0,0,0
3003,51.9,21,0,0,4,41,0,1,0,0,1,0,0
3004,176.49,21,0,1,1,22,0,2,0,0,1,0,0
3005,152.65,19,1,0,3,52,0,1,0,0,1,0,0
3006,321.97,6,0,0,2,62,0,2,1,0,0,0,0
3007,425.77,2,0,0,4,22,0,1,0,0,1,0,0
3008,2.2,4,0,0,2,30,0,2,1,0,0,0,0
3009,201.77,0,1,1,1,49,1,1,0,0,0,0,1
3010,9.58,14,0,0,3,59,0,2,0,0,0,1,0
3011,143.28,2,0,0,3,44,0,1,0,1,0,0,0
3012,61.05,7,0,0,2,41,0,1,0,1,0,0,0
3013,65.95,8,0,0,2,20,0,2,0,0,0,0,1
3014,78.36,14,1,0,0,18,0,3,0,0,1,0,0
3015,174.78,9,0,0,2,46,0,2,0,0,0,1,0
3016,73.18,1,0,0,4,62,0,2,0,0,0,0,1
3017,237.49,19,0,0,2,39,0,2,0,0,0,0,1
3018,93.31,4,0,0,0,22,0,2,0,1,0,0,0
3019,12.74,18,0,0,4,60,0,2,1,0,0,0,0
3020,275.65,12,0,1,0,38,0,3,1,0,0,0,0
3021,60.58,10,1,0,2,29,0,3,0,0,1,0,0
3022,102.06,0,0,0,3,45,0,1,0,0,1,0,0
3023,208.19,21,0,0,2,28,0,3,0,0,0,0,1
3024,72.75,14,0,1,2,32,0,2,0,0,1,0,0
3025,10.48,17,1,0,4,55,0,1,1,0,0,0,0
3026,84.29,15,0,1,1,52,0,1,0,0,0,1,0
3027,520.28,8,0,0,2,65,0,2,0,1,0,0,0
3028,184.77,0,0,0,0,62,0,2,1,0,0,0,0
3029,200.37,10,0,0,0,33,0,1,0,0,1,0,0
3030,180.08,8,0,0,0,54,0,3,0,1,0,0,0
3031,39.94,22,1,0,0,32,0,1,0,1,0,0,0
3032,97.53,10,0,0,1,49,0,3,0,0,0,0,1
3033,250.21,12,0,0,4,33,0,2,0,0,1,0,0
3034,19.24,1,0,0,2,50,0,2,0,0,0,0,1
3035,58.59,13,0,0,4,57,0,3,0,1,0,0,0
3036,58.21,5,0,0,2,37,0,1,0,0,0,0,1
3037,101.82,7,0,0,4,54,0,3,0,0,1,0,0
3038,529.8425,17,1,0,4,56,0,3,1,0,0,0,0
3039,12.58,15,0,0,0,49,0,1,0,0,0,1,0
3040,131.63,20,0,0,1,27,0,1,1,0,0,0,0
3041,35.58,11,0,0,3,33,0,2,0,1,0,0,0
3042,529.8425,10,0,0,0,22,0,2,1,0,0,0,0
3043,21.65,5,0,0,2,37,0,2,0,0,0,0,1
3044,93.03,2,0,1,0,44,0,3,0,0,1,0,0
3045,241.01,13,0,0,6,60,0,2,1,0,0,0,0
3046,219.47,1,0,1,2,67,0,1,1,0,0,0,0
3047,98.9,10,1,0,2,37,0,3,0,0,1,0,0
3048,76.58,21,0,0,0,30,0,1,0,0,0,0,1
3049,91.23,2,0,0,2,36,0,1,0,0,0,1,0
3050,55.24,17,0,0,4,61,0,1,1,0,0,0,0
3051,41.37,0,0,0,3,67,0,3,0,1,0,0,0
3052,118.76,23,0,0,2,32,0,3,0,0,0,0,1
3053,56.29,0,0,1,2,55,0,2,0,0,0,0,1
3054,61.01,11,0,1,3,44,0,1,1,0,0,0,0
3055,192.48,14,0,0,3,59,0,1,0,0,1,0,0
3056,529.8425,4,0,0,0,34,0,2,1,0,0,0,0
3057,166.58,5,0,0,1,27,0,1,1,0,0,0,0
3058,14.42,15,0,0,2,53,0,1,0,0,1,0,0
3059,14.15,11,0,0,1,57,0,2,0,1,0,0,0
3060,529.8425,11,0,0,3,22,0,2,0,0,1,0,0
3061,63.51,2,0,0,1,68,0,2,1,0,0,0,0
3062,17.39,22,0,0,1,67,0,3,0,0,0,1,0
3063,164.5,1,0,0,1,65,0,3,0,0,1,0,0
3064,175.9,6,0,1,6,44,1,1,0,1,0,0,0
3065,188.2,1,0,0,3,45,0,1,0,0,1,0,0
3066,56.01,20,1,0,3,21,0,2,0,0,1,0,0
3067,2.74,6,0,0,2,24,0,2,0,0,0,0,1
3068,529.8425,10,0,0,6,25,0,1,0,0,0,0,1
3069,52.0,10,0,0,6,32,0,2,1,0,0,0,0
3070,202.88,13,0,0,2,58,0,3,1,0,0,0,0
3071,220.74,2,0,0,0,46,0,1,0,0,1,0,0
3072,169.49,13,1,0,3,56,0,1,0,0,0,1,0
3073,67.55,10,0,0,1,26,0,3,1,0,0,0,0
3074,56.92,3,0,0,0,37,0,1,0,0,1,0,0
3075,163.89,16,0,0,3,18,0,1,0,0,1,0,0
3076,361.91,15,0,0,2,24,0,2,0,0,1,0,0
3077,527.84,2,1,0,0,51,1,1,0,0,1,0,0
3078,20.15,9,0,0,2,64,0,3,0,0,1,0,0
3079,30.28,20,0,0,2,27,0,2,0,0,0,0,1
3080,521.21,14,0,0,1,58,0,3,0,1,0,0,0
3081,240.09,7,0,0,2,65,0,1,0,1,0,0,0
3082,386.2,17,0,0,0,23,0,2,0,0,1,0,0
3083,40.76,2,0,0,1,42,0,2,1,0,0,0,0
3084,159.43,6,0,0,6,29,0,1,0,0,0,1,0
3085,217.4,9,0,0,0,57,0,2,0,0,1,0,0
3086,205.16,19,0,0,2,58,0,2,0,0,0,1,0
3087,94.41,8,0,0,1,56,0,2,0,0,0,0,1
3088,2.79,13,0,0,2,31,0,3,0,1,0,0,0
3089,157.41,22,0,0,4,28,0,3,0,0,0,0,1
3090,52.53,13,0,0,2,29,0,2,1,0,0,0,0
3091,107.69,10,0,0,3,36,0,3,1,0,0,0,0
3092,529.8425,0,0,0,4,59,0,2,0,0,1,0,0
3093,91.66,3,0,0,1,45,0,3,1,0,0,0,0
3094,329.64,5,1,0,5,36,0,1,1,0,0,0,0
3095,37.61,21,0,0,1,46,0,2,0,0,0,0,1
3096,200.91,21,0,0,3,62,0,2,0,0,0,1,0
3097,529.8425,4,0,0,4,52,0,2,0,1,0,0,0
3098,19.34,2,1,0,0,40,0,3,1,0,0,0,0
3099,1.5,1,0,0,3,33,0,1,1,0,0,0,0
3100,102.32,2,0,0,4,54,0,3,0,0,0,0,1
3101,17.5,8,0,0,2,38,0,1,0,1,0,0,0
3102,248.37,18,0,0,1,57,0,2,0,0,0,0,1
3103,442.77,18,0,0,5,18,0,1,0,0,0,1,0
3104,102.46,16,0,0,1,63,0,2,0,0,0,0,1
3105,53.89,17,0,0,1,69,0,1,0,1,0,0,0
3106,102.58,10,0,1,4,54,0,1,0,1,0,0,0
3107,231.36,11,0,0,2,42,0,3,1,0,0,0,0
3108,1.64,2,0,0,0,33,0,2,0,0,0,1,0
3109,160.25,17,0,0,0,50,0,2,0,0,1,0,0
3110,171.02,23,0,0,1,42,0,2,1,0,0,0,0
3111,182.75,5,0,0,1,39,0,2,0,0,0,0,1
3112,49.88,6,0,0,2,20,0,3,0,0,0,0,1
3113,225.35,0,0,0,6,20,1,1,0,1,0,0,0
3114,17.25,5,0,0,1,28,0,1,0,1,0,0,0
3115,40.0,17,0,0,3,60,0,1,0,1,0,0,0
3116,377.89,12,0,0,1,69,0,1,0,0,1,0,0
3117,241.59,21,0,0,1,22,0,3,0,0,1,0,0
3118,2.49,18,0,0,3,61,0,3,1,0,0,0,0
3119,51.39,6,0,0,5,42,0,2,0,0,1,0,0
3120,43.44,18,0,0,1,55,0,2,0,1,0,0,0
3121,56.85,8,0,0,3,33,0,1,1,0,0,0,0
3122,51.2,2,0,0,3,49,0,1,1,0,0,0,0
3123,11.62,22,0,0,1,46,0,3,0,0,0,1,0
3124,110.56,11,0,0,5,23,0,3,0,0,1,0,0
3125,237.51,19,1,0,2,39,0,3,0,0,0,0,1
3126,167.99,23,0,0,1,26,0,2,0,0,0,0,1
3127,201.13,17,0,0,2,27,0,3,0,0,0,1,0
3128,15.23,7,0,0,1,31,0,3,0,1,0,0,0
3129,529.8425,8,0,0,1,64,0,3,0,0,0,1,0
3130,328.18,12,0,0,1,56,0,1,0,1,0,0,0
3131,294.34,7,0,0,0,37,0,1,0,0,1,0,0
3132,311.67,21,0,0,3,22,0,1,0,0,1,0,0
3133,485.78,9,0,1,1,24,0,3,1,0,0,0,0
3134,141.45,16,0,0,3,57,0,3,1,0,0,0,0
3135,40.23,6,0,0,6,31,0,3,1,0,0,0,0
3136,172.65,16,0,0,1,32,0,3,1,0,0,0,0
3137,244.48,22,0,0,1,34,0,1,0,0,0,0,1
3138,241.04,17,0,0,2,37,0,3,1,0,0,0,0
3139,132.66,23,0,0,1,33,0,3,1,0,0,0,0
3140,12.76,1,0,0,6,58,1,1,1,0,0,0,0
3141,83.48,2,0,0,1,38,0,2,0,1,0,0,0
3142,456.36,18,0,0,0,28,0,1,1,0,0,0,0
3143,158.07,0,0,0,2,21,0,2,0,0,0,1,0
3144,139.12,20,0,0,1,42,0,1,1,0,0,0,0
3145,56.37,20,0,0,5,19,0,1,1,0,0,0,0
3146,82.72,9,1,0,3,19,0,2,0,0,0,0,1
3147,406.28,20,0,0,1,44,0,2,1,0,0,0,0
3148,197.64,13,0,0,1,48,0,1,0,1,0,0,0
3149,278.69,12,1,1,2,64,0,3,0,0,1,0,0
3150,109.04,8,0,0,1,25,0,2,1,0,0,0,0
3151,179.09,5,0,0,3,65,0,2,1,0,0,0,0
3152,51.4,5,1,0,3,25,0,2,1,0,0,0,0
3153,220.02,18,0,0,1,22,0,1,0,0,0,0,1
3154,100.43,20,0,0,2,39,0,3,0,0,1,0,0
3155,105.19,9,0,0,4,60,0,1,0,0,0,0,1
3156,188.62,22,0,0,5,22,0,2,0,0,0,0,1
3157,495.59,2,0,0,2,57,0,2,0,0,0,0,1
3158,11.91,17,0,0,3,65,0,1,0,1,0,0,0
3159,313.47,20,1,0,4,23,0,2,0,0,1,0,0
3160,62.25,18,0,0,2,55,0,3,0,1,0,0,0
3161,105.63,4,0,0,4,24,0,3,0,1,0,0,0
3162,3.99,10,0,0,1,35,0,2,0,0,1,0,0
3163,64.47,9,0,1,4,42,0,1,0,1,0,0,0
3164,125.72,16,0,1,3,20,0,3,0,0,1,0,0
3165,10.41,3,0,0,0,42,0,2,1,0,0,0,0
3166,121.59,20,0,0,1,38,0,2,0,0,0,0,1
3167,471.39,17,0,0,2,48,0,1,0,1,0,0,0
3168,20.05,17,0,0,2,63,0,3,0,0,1,0,0
3169,260.24,0,0,0,2,66,0,2,0,0,0,1,0
3170,94.87,13,0,0,0,59,0,3,0,1,0,0,0
3171,191.65,7,0,0,2,33,0,3,0,1,0,0,0
3172,54.26,1,0,0,2,69,0,2,0,0,1,0,0
3173,31.27,18,0,0,2,39,0,1,0,0,0,1,0
3174,31.48,14,0,0,1,68,0,1,0,0,0,1,0
3175,13.16,1,1,0,2,46,0,2,1,0,0,0,0
3176,36.96,3,0,0,0,29,0,3,0,1,0,0,0
3177,196.43,0,0,0,3,63,0,1,0,0,0,0,1
3178,384.2,18,0,0,2,60,0,3,0,1,0,0,0
3179,302.88,20,0,0,1,18,0,1,0,0,0,0,1
3180,208.01,9,0,0,3,43,0,2,0,0,0,0,1
3181,21.06,0,0,0,4,27,0,1,0,0,1,0,0
3182,61.44,19,0,0,1,42,0,1,0,1,0,0,0
3183,66.74,21,0,0,4,42,0,1,0,0,1,0,0
3184,51.77,14,0,0,4,60,0,3,1,0,0,0,0
3185,130.25,3,0,0,3,21,0,2,0,0,0,0,1
3186,138.04,6,0,0,1,35,0,2,0,0,0,1,0
3187,79.46,6,0,0,2,60,0,2,0,0,0,0,1
3188,78.59,21,0,0,2,25,0,3,1,0,0,0,0
3189,317.43,17,0,0,0,24,0,2,0,0,0,0,1
3190,280.31,12,0,0,0,34,0,2,0,0,1,0,0
3191,66.22,9,0,1,1,23,0,2,0,1,0,0,0
3192,441.17,23,0,0,1,59,0,2,0,0,0,1,0
3193,529.8425,7,0,0,1,61,0,2,0,0,1,0,0
3194,71.21,9,0,0,2,38,0,2,0,1,0,0,0
3195,78.77,13,0,0,1,19,0,1,0,0,0,1,0
3196,126.81,13,0,0,1,30,0,2,1,0,0,0,0
3197,509.81,19,0,0,0,49,0,3,0,0,0,0,1
3198,376.21,21,0,0,4,30,0,3,0,0,0,1,0
3199,19.48,10,0,0,1,46,0,1,1,0,0,0,0
3200,89.78,5,0,0,0,22,0,1,0,1,0,0,0
3201,145.08,20,0,0,1,43,0,3,0,0,0,1,0
3202,125.9,0,1,0,5,55,1,1,1,0,0,0,0
3203,38.79,18,0,0,2,49,0,1,0,1,0,0,0
3204,352.39,6,0,0,1,65,0,3,0,0,1,0,0
3205,203.39,23,0,0,1,35,0,1,0,0,0,0,1
3206,327.53,17,0,0,2,34,0,2,1,0,0,0,0
3207,352.32,2,1,0,2,37,1,1,0,0,1,0,0
3208,248.35,19,0,1,3,32,0,3,0,1,0,0,0
3209,104.11,10,0,0,1,32,0,1,0,0,0,1,0
3210,169.74,4,0,0,1,64,0,1,0,0,0,0,1
3211,31.46,18,1,0,2,21,0,3,0,1,0,0,0
3212,201.56,20,0,0,0,26,0,1,1,0,0,0,0
3213,35.56,23,0,1,2,61,0,3,0,0,0,0,1
3214,213.12,23,0,0,2,63,0,3,0,0,1,0,0
3215,46.95,1,1,1,2,50,1,2,0,0,0,0,1
3216,22.51,21,0,0,2,27,0,1,0,0,1,0,0
3217,32.52,3,0,0,3,64,0,1,0,1,0,0,0
3218,0.36,9,0,0,2,60,0,1,0,0,0,1,0
3219,228.33,1,0,0,1,18,0,1,0,0,0,0,1
3220,237.29,7,0,0,3,57,0,2,0,0,0,1,0
3221,130.22,0,0,0,0,26,0,2,0,0,0,1,0
3222,31.68,5,0,0,1,39,0,3,0,0,0,0,1
3223,15.71,10,0,0,3,43,0,1,0,0,0,0,1
3224,3.48,9,0,0,3,52,0,3,0,0,0,1,0
3225,32.62,12,0,0,1,50,0,1,1,0,0,0,0
3226,398.71,0,1,0,1,27,0,3,1,0,0,0,0
3227,49.76,1,0,0,2,55,0,2,0,0,0,0,1
3228,78.73,2,0,0,1,36,0,1,0,0,0,1,0
3229,20.04,8,0,0,3,21,0,1,0,0,0,1,0
3230,45.27,4,0,0,3,36,0,1,0,1,0,0,0
3231,131.82,9,0,0,3,24,0,3,0,0,0,1,0
3232,168.46,9,0,0,3,29,0,3,1,0,0,0,0
3233,50.67,11,0,0,2,44,0,2,0,1,0,0,0
3234,10.7,17,0,0,4,49,0,2,1,0,0,0,0
3235,89.28,20,0,0,3,44,0,1,0,0,1,0,0
3236,48.03,20,0,0,1,38,0,3,0,0,0,0,1
3237,44.62,0,0,0,2,22,0,1,0,0,1,0,0
3238,529.8425,2,1,0,0,36,0,3,0,0,0,0,1
3239,172.42,4,0,1,0,68,0,3,1,0,0,0,0
3240,146.5,16,0,0,0,69,0,2,1,0,0,0,0
3241,96.74,7,0,0,4,24,0,3,0,0,1,0,0
3242,100.85,16,0,0,1,31,0,2,0,0,0,0,1
3243,140.13,8,0,0,2,26,0,1,0,0,0,0,1
3244,214.59,5,0,0,1,54,0,1,0,1,0,0,0
3245,218.01,16,1,0,3,67,0,1,0,0,0,1,0
3246,33.91,7,0,0,1,26,0,2,0,1,0,0,0
3247,124.81,20,0,0,3,22,0,2,1,0,0,0,0
3248,95.57,6,0,0,6,65,0,1,0,0,1,0,0
3249,367.97,6,0,0,0,26,0,1,0,0,0,0,1
3250,179.66,14,0,0,6,69,0,1,0,1,0,0,0
3251,136.87,6,0,0,1,60,0,2,0,0,1,0,0
3252,22.07,21,0,0,0,47,0,3,0,0,1,0,0
3253,167.49,7,0,0,3,31,0,2,0,0,0,1,0
3254,22.44,8,0,0,0,20,0,1,0,0,0,0,1
3255,74.03,14,0,0,1,69,0,2,0,0,1,0,0
3256,27.74,1,0,0,1,41,0,2,0,0,0,0,1
3257,212.02,6,0,0,1,45,0,3,0,1,0,0,0
3258,41.58,14,0,0,2,56,0,3,0,0,1,0,0
3259,89.52,17,0,0,1,28,0,1,0,0,1,0,0
3260,406.84,21,0,0,3,34,0,3,0,1,0,0,0
3261,41.14,17,0,0,0,35,0,2,0,0,0,0,1
3262,127.6,9,0,0,2,68,0,3,0,0,0,0,1
3263,97.82,21,0,0,2,34,0,2,0,0,1,0,0
3264,3.29,17,0,0,4,42,0,2,0,1,0,0,0
3265,283.3,0,1,0,0,58,0,2,1,0,0,0,0
3266,12.88,6,1,0,2,31,0,1,0,0,0,0,1
3267,115.73,2,0,0,1,38,0,3,1,0,0,0,0
3268,148.05,13,1,0,2,28,0,2,0,0,1,0,0
3269,178.2,11,0,0,1,64,0,3,1,0,0,0,0
3270,210.02,13,0,0,0,44,0,3,1,0,0,0,0
3271,52.57,3,0,0,5,21,0,3,0,0,0,0,1
3272,1.81,12,0,0,4,68,0,1,0,0,1,0,0
3273,231.36,15,0,0,1,58,0,2,1,0,0,0,0
3274,138.08,15,0,0,3,51,0,3,0,0,0,0,1
3275,325.55,21,0,0,4,57,0,3,1,0,0,0,0
3276,310.06,4,0,0,1,24,0,2,0,0,0,0,1
3277,333.65,19,1,0,1,35,0,2,0,0,1,0,0
3278,119.48,5,0,0,0,36,0,1,0,1,0,0,0
3279,73.06,5,0,0,5,35,0,3,0,0,0,0,1
3280,282.26,17,0,0,3,32,0,2,0,0,0,0,1
3281,108.03,5,0,0,4,28,0,1,1,0,0,0,0
3282,36.48,6,0,0,0,29,0,1,0,0,1,0,0
3283,347.55,23,0,0,2,52,0,2,0,0,0,1,0
3284,385.53,23,1,0,2,53,0,2,0,0,0,1,0
3285,113.03,15,0,0,2,67,0,3,0,1,0,0,0
3286,14.17,8,0,0,2,29,0,2,0,0,1,0,0
3287,88.33,12,0,1,2,33,0,3,0,0,0,0,1
3288,292.91,11,1,0,4,45,0,3,0,0,0,1,0
3289,417.69,18,0,0,3,61,0,2,0,1,0,0,0
3290,40.95,22,0,0,2,56,0,2,0,0,1,0,0
3291,12.48,22,0,0,6,61,0,2,0,1,0,0,0
3292,377.72,0,0,0,3,53,0,1,0,0,0,1,0
3293,88.8,7,0,0,3,47,0,3,1,0,0,0,0
3294,140.47,3,0,0,2,33,0,1,1,0,0,0,0
3295,529.8425,20,0,0,1,33,0,3,0,0,1,0,0
3296,12.4,21,0,0,1,66,0,2,0,1,0,0,0
3297,188.11,18,0,0,2,37,0,1,0,0,0,0,1
3298,13.86,20,0,0,5,26,0,3,0,0,0,1,0
3299,84.74,4,0,0,2,63,0,3,1,0,0,0,0
3300,293.17,16,0,1,0,22,0,2,1,0,0,0,0
3301,102.28,2,1,0,2,48,1,1,0,1,0,0,0
3302,529.8425,18,1,0,2,35,0,2,1,0,0,0,0
3303,147.39,0,1,0,4,61,0,1,0,1,0,0,0
3304,69.73,22,0,0,0,39,0,2,0,0,0,1,0
3305,44.75,0,0,0,2,56,0,2,0,1,0,0,0
3306,77.69,22,0,0,2,19,0,3,1,0,0,0,0
3307,83.89,19,0,0,1,67,0,3,0,1,0,0,0
3308,12.81,8,0,0,3,20,0,1,1,0,0,0,0
3309,83.04,22,0,0,2,64,0,3,0,0,1,0,0
3310,112.33,4,0,0,3,45,0,3,1,0,0,0,0
3311,230.9,6,0,0,0,28,0,2,1,0,0,0,0
3312,192.46,5,0,0,2,27,0,1,1,0,0,0,0
3313,222.05,16,0,1,0,37,0,1,0,0,1,0,0
3314,1.51,21,0,0,0,48,0,3,0,0,0,0,1
3315,44.19,16,0,0,0,68,0,1,1,0,0,0,0
3316,195.08,12,0,1,3,62,0,2,0,0,0,0,1
3317,119.09,11,1,0,3,65,0,1,0,0,0,1,0
3318,0.96,3,1,0,1,69,0,2,0,1,0,0,0
3319,293.79,7,0,0,0,39,0,2,0,0,0,0,1
3320,266.75,4,1,0,1,35,0,1,0,0,0,1,0
3321,143.1,4,0,0,0,29,0,2,0,1,0,0,0
3322,12.38,12,0,0,2,32,0,1,1,0,0,0,0
3323,261.83,10,0,0,0,51,0,3,1,0,0,0,0
3324,157.75,7,1,0,6,62,0,1,1,0,0,0,0
3325,274.15,7,0,0,3,45,0,2,0,0,1,0,0
3326,250.8,0,0,0,4,61,0,1,0,0,1,0,0
3327,292.42,12,0,1,3,32,0,1,0,0,1,0,0
3328,131.37,4,0,0,2,52,0,1,0,0,1,0,0
3329,27.22,20,0,0,2,34,0,2,0,0,0,1,0
3330,200.19,7,0,0,0,55,0,2,0,0,0,1,0
3331,174.39,16,0,0,0,28,0,2,1,0,0,0,0
3332,244.04,22,0,0,2,43,0,1,0,1,0,0,0
3333,33.51,22,0,0,2,46,0,2,0,0,1,0,0
3334,39.04,12,0,0,4,69,0,2,0,1,0,0,0
3335,397.98,8,0,0,0,42,0,1,0,0,0,1,0
3336,249.52,1,0,1,0,21,0,3,0,0,1,0,0
3337,429.92,18,1,0,4,44,0,3,0,0,0,1,0
3338,255.92,19,1,0,4,59,0,1,0,0,0,1,0
3339,163.66,16,0,0,2,39,0,1,0,0,0,0,1
3340,191.11,6,0,0,1,41,0,1,0,0,0,1,0
3341,395.89,2,0,0,0,36,0,1,1,0,0,0,0
3342,155.64,18,0,0,3,58,0,2,0,0,0,1,0
3343,180.13,18,1,0,2,44,0,2,0,0,1,0,0
3344,30.63,23,0,0,0,36,0,1,1,0,0,0,0
3345,115.61,8,0,0,4,64,0,2,0,0,0,1,0
3346,226.83,9,0,1,1,58,0,3,1,0,0,0,0
3347,56.88,13,0,0,2,30,0,3,0,0,0,1,0
3348,40.67,17,0,0,0,48,0,3,1,0,0,0,0
3349,67.79,14,1,0,1,19,0,1,0,1,0,0,0
3350,49.75,0,0,0,2,44,0,1,0,0,0,0,1
3351,43.55,5,0,0,3,25,0,2,1,0,0,0,0
3352,99.56,14,0,0,2,29,0,1,0,0,1,0,0
3353,429.16,5,0,0,2,46,0,2,0,0,0,0,1
3354,127.33,17,0,0,1,46,0,3,0,0,0,0,1
3355,37.47,0,0,0,0,39,0,1,0,0,0,1,0
3356,14.42,23,0,0,3,47,0,1,1,0,0,0,0
3357,214.42,2,0,0,4,26,0,3,0,0,0,0,1
3358,86.86,16,0,1,4,22,0,1,0,0,1,0,0
3359,310.5,15,0,1,0,53,0,1,0,0,1,0,0
3360,193.93,7,0,0,3,30,0,2,0,0,1,0,0
3361,286.35,16,0,0,1,64,0,3,0,0,0,1,0
3362,57.13,7,0,0,2,19,0,1,0,1,0,0,0
3363,212.19,16,0,0,2,50,0,3,1,0,0,0,0
3364,55.19,8,0,0,1,21,0,2,0,0,0,0,1
